"","beta.1.1","beta.2.1","beta.3.1","beta.4.1","beta.5.1","beta.6.1","beta.7.1","beta.8.1","beta.1.2","beta.2.2","beta.3.2","beta.4.2","beta.5.2","beta.6.2","beta.7.2","beta.8.2","beta.1.3","beta.2.3","beta.3.3","beta.4.3","beta.5.3","beta.6.3","beta.7.3","beta.8.3","beta.1.4","beta.2.4","beta.3.4","beta.4.4","beta.5.4","beta.6.4","beta.7.4","beta.8.4","sigma.1","sigma.2","sigma.3","sigma.4","sigma.5","sigma.6","sigma.7","sigma.8","lp__"
"855",-0.147869904718678,-0.201392389637919,-0.210771602460662,-0.206440030875664,-0.139774602097581,-0.0576973132250634,-0.0160550849062242,0.00424605325254924,0.990247116279979,1.00528297321877,1.0146812946765,1.01585672073725,1.00274922363598,0.989503947997684,0.993556896205667,0.995902829287597,-0.114569825675164,-0.0987950112858848,-0.0761126893005332,-0.0465648775050386,-0.0107861832718794,-0.0266755275897249,-0.0233255190192081,-0.00311175465494636,0.00591512246066176,0.0392544506135869,-0.0092540488987976,0.0172386211115098,0.012627031088459,0.00397674840659875,-0.0169315032564993,-0.001042189000225,0.217374486290737,0.192872008570726,0.168727918091088,0.152454306636189,0.122342329546763,0.0988548536936275,0.0592453959619812,0.0159481018413285,21403.1038853602
"856",-0.213802269156666,-0.198827264084785,-0.228233702433885,-0.1949263026645,-0.1120710627847,-0.0573194358445634,-0.0073816332845165,0.00655244549437264,1.01521733683858,1.00612469660271,1.01747726200258,1.01498428801277,0.995753125064829,0.991517647157445,0.989614154856994,0.995038830850616,-0.112640706378438,-0.100463405865873,-0.0782863171502552,-0.0610111758646991,-0.0338221892847544,-0.0289683472284285,-0.0282019179071621,-0.0027661531154315,-0.000280768054044447,0.0261272922980125,0.0258698034257787,0.00532280481276036,-0.00658940499808869,0.00251099316802595,-0.0130993630222931,-0.000445697492956089,0.211486382433491,0.18381031614049,0.17105724123633,0.147116325239134,0.126575820946853,0.0945052828307142,0.0592548635737884,0.0153925425249957,21398.7927891726
"857",-0.27730107221785,-0.275313338550339,-0.243457666268783,-0.165858286446206,-0.107673097393637,-0.0529073194056874,0.00410038896791139,0.00153529460040349,1.02880181700035,1.0259080978257,1.01969579492345,1.00483819530248,0.99376491990915,0.989872006136411,0.988726968989426,0.996436893083772,-0.089389918030361,-0.0648412735882254,-0.0616518689456059,-0.0619506031294265,-0.0327274332543385,-0.0375548609457224,-0.0290184364601466,-0.00267282433133632,0.00321821118540388,0.0333883924851585,0.023122922711395,0.000121288184168869,-0.00656947793022723,-0.00504310075018889,-0.0179046908710582,4.3348552921551e-05,0.209319895019487,0.181964919884333,0.166962780656633,0.148891587857039,0.124650260632379,0.0968116061737354,0.0603773154513718,0.016055469058738,21401.9500110272
"858",-0.202783850552697,-0.246661832493903,-0.291530282911629,-0.158071712909163,-0.127880599330054,-0.0746292782734204,-0.0210823363309637,0.00211414456988226,1.00234174398804,1.01800161187907,1.02903444402704,1.00214020999002,0.997915231144068,0.996772099244991,0.993968612990183,0.996107296370969,-0.082424599553132,-0.075090061902826,-0.0403372897647539,-0.0604187744511754,-0.0265350398939355,-0.0314284496509314,-0.0236064197951422,-0.00218617338014808,0.013387935717948,0.0327669106253248,0.0365168469591016,-0.0108883925373878,0.00687496698470494,-0.00339167359568301,-0.0131477346428353,0.000818814455210048,0.211731263692272,0.19165183324737,0.165790293419198,0.147076809761541,0.123776290852639,0.0973290194552171,0.0599570848743162,0.0156519793173051,21404.1906901518
"859",-0.220636793952703,-0.22405696955668,-0.204821959668758,-0.124182025470571,-0.134568033131026,-0.0897638578939543,0.00154180901460356,0.00260054713471984,1.01251391174036,1.01152312233654,1.00958397133495,0.990991463773255,1.00157362669813,0.999991353358815,0.986684236744103,0.996488951784492,-0.102340574124536,-0.0667946202878378,-0.0839027949990018,-0.0656525606647334,-0.0189274404006562,-0.0293799027378401,-0.0272255406318298,-0.00319709224892041,0.00666851547303362,0.039674217142755,0.0144880710911663,-0.00375198205867893,0.00242360987766641,0.00826839128105507,-0.0154143809159474,0.000262497022197685,0.220301581350316,0.186220995565961,0.16676511568542,0.152026815866451,0.123454202935439,0.096693741979903,0.0603336583632669,0.0156637430435401,21402.567381057
"860",-0.249735231339549,-0.225356539594137,-0.237036716003242,-0.208904467164579,-0.167642669687739,-0.0577075939538206,-0.0285290254570745,-0.00360607622459148,1.0230137103692,1.01361076463444,1.01883097848909,1.0162973615844,1.00546248230996,0.990708774592482,0.995269643664842,0.998337938129939,-0.087072043039943,-0.0873771628412228,-0.0645326720277503,-0.0479000886024357,0.00508097599612039,-0.0323509950201178,-0.0148800202265771,-0.00098583483764436,0.00452007926413057,0.0250179701771497,0.00147558313488843,0.00504385332573575,0.0292724733690688,-0.00326563000010811,-0.0100726227475437,-0.00114877147620103,0.211013964676388,0.192734061568983,0.165018834208391,0.15046404974667,0.123773598065791,0.0945204846612327,0.0603526421065428,0.0158434367219488,21401.6359822403
"861",-0.247773817361407,-0.292497773706258,-0.264207448111483,-0.225511087128327,-0.13414344981967,-0.0610122334591064,-0.0097075237894865,0.00717151995632922,1.0152525291713,1.03200195975391,1.02663294057294,1.02167418730684,1.0055060592891,0.992476401392176,0.992569925963067,0.995072229657404,-0.0825617049307421,-0.0761206672802695,-0.0653600731723059,-0.0485520889220537,-0.0403016808980483,-0.0318986591379058,-0.0329111355484804,-0.00602268718283964,0.0260081909374853,0.0256822977610204,0.028590050840121,0.0209604529558439,-0.0111368818851203,-0.0121563205535607,-0.0255328078620541,-0.00260225774348477,0.225155401286126,0.184715436090585,0.170800006734542,0.150424878679846,0.123058945349117,0.0971171723359941,0.0601696141090383,0.0162093017908567,21387.9456622149
"862",-0.207627955925551,-0.236522604315934,-0.202744517757384,-0.172412033108715,-0.103874746331029,-0.0556411109673054,-0.013627095489876,0.00378128158810373,1.00478514841842,1.01355378269902,1.00579895478675,1.00553885176165,0.992732009528121,0.992221662701999,0.9910060224931,0.99633135423361,-0.0984641962513942,-0.0730625123036941,-0.0586607739043854,-0.0567583422476633,-0.0202234405215114,-0.0359129378620894,-0.0188169985572247,-0.0035792850962606,0.0119577248763535,0.0363702591797118,0.0325409611456412,-0.00334331880496703,-0.0078057245085477,-0.0106099712120424,-0.0118940933621232,-0.00373027711430398,0.215493898258823,0.186108349952174,0.165448973518047,0.156405459765966,0.123837566056934,0.0958560659662983,0.0609825595000718,0.0159150602666722,21400.5069452598
"863",-0.291575704674412,-0.203753910052686,-0.184901484536502,-0.141737333181221,-0.14767440132493,-0.0544568071835725,-0.0061556681319209,-0.000402434358667139,1.03259574909786,1.00736294468241,1.00335479456141,0.997027314721377,1.0042646909745,0.992886501017082,0.989298345073079,0.997210826516051,-0.081065197717096,-0.0947020060771308,-0.0831480311830736,-0.0626179210252513,-0.0190214266919278,-0.0447786812675793,-0.0260875389210181,-0.0024146901136191,0.0112330745719303,0.015115299712517,0.0169646683918612,0.000144829668434201,0.00948465805068986,-0.017698247544992,-0.0117629580471575,0.000295189022578497,0.215404955899404,0.18701770994897,0.165264275333443,0.145203602077789,0.126568412917993,0.0931095757781542,0.05969074924312,0.016714352200655,21401.216369724
"864",-0.269606977213229,-0.254198763016834,-0.294910950051132,-0.212559294342501,-0.100900030348542,-0.0694258294933444,-0.0186129643686328,-0.00537085095252898,1.02602661876632,1.02443711398172,1.03749672899787,1.01742782794683,0.989148446662418,0.994345623974348,0.992538272287193,0.998561389418081,-0.0798148250885327,-0.0900592533255211,-0.0583379201675965,-0.0404456072073981,-0.0111376785749957,-0.0337894823810035,-0.0218816769054617,-0.00147679631126956,0.0286669704788613,0.0298084675047293,0.0227601687486736,0.013066836558161,0.0100281287766151,-0.00369606298604816,-0.0104805350343526,0.00171268918611387,0.215014625240368,0.187661651470085,0.169447012553067,0.148830462995142,0.124031670427576,0.0936295317342671,0.0603263726785395,0.0163992444872261,21398.0784625802
"865",-0.202684167678092,-0.251784599567117,-0.250417926393698,-0.191226225409298,-0.143419530282835,-0.0516176536975543,-0.00923073020767134,0.00413350453722421,1.0029955236146,1.02234964187343,1.02282699119822,1.01244468981528,1.00492027898785,0.988244277663694,0.991014948261743,0.996053954510721,-0.0863952314147936,-0.0893434813512016,-0.0574445417582604,-0.0497085855530891,-0.0224159768568489,-0.0329593519298417,-0.0244078630216785,-0.00300405228815958,0.0241580291631618,0.00604873067918075,0.0173658930440228,0.00329855541841568,-0.0068604676324578,0.0050173006866471,-0.0159253850724373,-0.00115044188506876,0.213895119716944,0.185987824670904,0.169737175072825,0.144546161175462,0.123910284231102,0.0986374792336616,0.0585211500752333,0.0161055067544546,21407.5496764829
"866",-0.272658770342509,-0.212610891332104,-0.207758668697934,-0.194206796977307,-0.0926085363872919,-0.0663874278461613,-0.00267604570602805,0.00130975642339199,1.02633820267753,1.00888039383454,1.00859062867392,1.01284066060805,0.991208037496742,0.991540343365334,0.989020847580282,0.996887582152346,-0.102643222834195,-0.0962483170706817,-0.0794148764549627,-0.0508859125663161,-0.0372804807380727,-0.0257671045488868,-0.0276123233057001,-0.00277916922251928,0.0121737627275348,0.0247995728554108,0.0242389271553284,0.00529691367998373,-0.00925240404469355,0.00622704866092775,-0.0182631289189086,-0.00100520821840355,0.219810458458249,0.183707219677349,0.162022671459287,0.14543269468306,0.121843560280328,0.0957993543561543,0.060708913007151,0.0157349028451445,21406.1663067695
"867",-0.192934873159774,-0.223888863527756,-0.208581023704689,-0.22666057502865,-0.135941950915578,-0.0481144606364155,-0.0212008699932262,0.00284897506207824,1.00282023617593,1.0129305750572,1.00966337952313,1.01985244581551,1.00072108975171,0.98831870049403,0.994880928989823,0.996479994495564,-0.0885047151939832,-0.0984946393924089,-0.0590408910433235,-0.046105071222542,-0.0118062353857194,-0.0354880042047872,-0.0266821923693251,-0.00318036511063808,0.00844732261246485,0.0366281888488324,0.020007765890854,0.0166718542432853,0.0174796715661958,-0.010864736022396,-0.0187286739920348,-0.000197488179209711,0.209290080076262,0.187779135646259,0.168762757759752,0.144021433697578,0.122343266220841,0.0945110783605361,0.0609293569532754,0.0160007938278888,21405.4182639763
"868",-0.249485414291235,-0.257773187948281,-0.250778144707362,-0.181897470044433,-0.130252832643393,-0.0776628079259392,0.00134610083055182,-0.00058441407921138,1.01653497541438,1.01992866534857,1.02392610055118,1.00500484111613,1.00062210284193,0.994587386506428,0.987230500302174,0.997185906421748,-0.0631156069399424,-0.0632444688659439,-0.0548030912836204,-0.0475137775033613,-0.0206938303754885,-0.0224787023866539,-0.0271640902252948,-0.0013323804919498,0.0265699183357953,0.038362914060953,0.00285498188226451,0.0177017090826699,0.0091178020641652,0.00859663367696583,-0.0181339924162465,0.000695861039755229,0.216464725139706,0.187030333187584,0.165574297104823,0.149945286458332,0.12526240881161,0.0991099276856251,0.0603106283945392,0.0158957693616474,21405.3276889264
"869",-0.159292179349154,-0.205069866283363,-0.221481107216106,-0.193152032190366,-0.110886714709741,-0.0895477903867347,0.00177847256731602,0.00446181190159759,0.990597960699632,1.00444432099447,1.01448952247561,1.00772162094588,0.99313015863092,0.999163089675786,0.987246521245822,0.995904697680055,-0.0995980639827879,-0.0778858469883147,-0.0779028102846172,-0.0421153203949298,-0.0196744759240483,-0.026123560248186,-0.0296214815651937,-0.00313706047840468,0.00640316838743543,0.0355785713418436,0.00427447080405116,0.0233433104052363,0.0187522146695777,-0.0010949856163542,-0.0156834589116569,-0.0019013816352925,0.213479107005872,0.192994994923882,0.167570849057488,0.151683948885039,0.12056867535139,0.0990820753176388,0.0609000786308389,0.0161263392775046,21399.4557295207
"870",-0.277506572301188,-0.181977957908733,-0.232187919575988,-0.173262226608089,-0.132374085828809,-0.0565494153807471,-0.00811479946736731,0.00209601572380606,1.0284359011547,1.00361668963072,1.01557344116831,1.00719066054724,1.00192309800638,0.989300234827498,0.990828097122211,0.99690570860212,-0.0807695232078863,-0.0951175107179643,-0.0627472665387127,-0.0557086168852609,-0.0288938799005301,-0.0306509397386537,-0.0232041655619259,-0.00461435542213027,-0.00245143893671749,0.0122600073107127,0.0182957282204424,0.00100171145001411,-0.00303777687075066,-0.0101035525724563,-0.0198321275449466,-0.00214475838491361,0.214869608042002,0.189945465858799,0.165378597535384,0.146284668255951,0.127319989165596,0.0935979299057328,0.0593919877578871,0.0159879911182594,21404.8473907883
"871",-0.239152267032868,-0.243592523292349,-0.234384231326578,-0.151345722488148,-0.149743526975631,-0.0645544559103521,-0.0137970874402838,0.00442598642311391,1.01669114471488,1.02064326855915,1.02117267763862,0.997992556013695,1.00567123959735,0.993409618132905,0.992186752440901,0.99584928186002,-0.0856918458629062,-0.0925404782698103,-0.0816741243465519,-0.0607252797429831,-0.0275204125402428,-0.0359333498114554,-0.026478992993581,-0.00343219132801903,0.0124736225228869,0.0132751345252034,-0.00486237940519993,0.00441703322121448,0.0114468175889337,0.00910201940640289,-0.0151088927745792,-0.000445998371960752,0.215487948467463,0.189261513737063,0.168884870877606,0.144371528892562,0.121730725603962,0.0981845616953277,0.0598070561646883,0.0158935775921174,21403.964949667
"872",-0.279245504912669,-0.212191647098748,-0.229026279665191,-0.139216182593639,-0.141397295057975,-0.0850407461657034,-0.0210477035670833,0.00333338551682863,1.03093132331977,1.00836715588788,1.01648558523117,0.997408721542465,1.00505305028861,1.00032812375498,0.993558530055051,0.9962995034499,-0.0917176321099906,-0.0923154282387012,-0.076832387748973,-0.0659239224098172,-0.0207046756141141,-0.0299908746942279,-0.0197158647766744,-0.00314449077207221,0.00508514022301033,0.0160838572207649,0.0268423439439572,-0.00189562781222023,0.000303227103472429,-0.00277380460817263,-0.0113789130588797,-0.0022898737527692,0.214298120169238,0.188200576760207,0.166897834107351,0.153053732754909,0.124849747978329,0.0976606769367667,0.0601594981921465,0.0157794427333768,21408.5689064078
"873",-0.286551931568658,-0.222371867421009,-0.258831411176317,-0.213729270537902,-0.144040801364029,-0.0683208410461539,-0.0184506373737481,0.000507830391751137,1.03046360114536,1.01558908095797,1.02585114950363,1.01724919785384,1.00157675240538,0.994749147139619,0.994145111865185,0.997355888995893,-0.0800628022653418,-0.103397690006524,-0.0631008971956421,-0.0458537490591836,-0.0190296311316975,-0.0307135939707912,-0.0248071431374577,-0.00287905353688607,0.0214997495004617,0.00255276141646018,0.0185933687181095,0.00583761094144719,0.0167952243128901,-0.00817105758361963,-0.014601258849915,-0.00170874304630732,0.214365181836494,0.186010612253339,0.172146559932156,0.14883164910745,0.120654294096098,0.0968346941473572,0.0588428908754822,0.0160454055418821,21407.9345606333
"874",-0.205132237592294,-0.231475682476983,-0.231849937204287,-0.177976992153322,-0.16650503378646,-0.0806413670179239,-0.0143163360530439,-0.000492026851687142,1.010353197079,1.01539258412315,1.01716353185153,1.0092003681269,1.01177504373354,0.998126135042372,0.991768702449863,0.997050918485022,-0.100090784593015,-0.0897044470075327,-0.0663367077855517,-0.0555216496140243,-0.0241951805841119,-0.0319134887105711,-0.0215057176298782,-0.00166207997336166,0.00456124999806743,0.0145500039125064,0.0277346564900181,0.00815664225127947,0.00807525451326761,-0.00524843283953624,-0.0158926712588294,-0.000328319371301307,0.215093423743879,0.194418799252465,0.166278782017778,0.140896904710213,0.123326928228157,0.094874682005356,0.0585211306296578,0.0158565530965975,21403.9120611131
"875",-0.27509764260636,-0.184662752305317,-0.218536620710199,-0.163439625219329,-0.121926188572157,-0.0680345113846609,-0.000613764734238577,-0.00224627765767641,1.02887163222902,1.00327765269502,1.01520051686793,1.00652535554323,0.995635004202885,0.993736752216137,0.98831682022445,0.997661934916826,-0.0913357141010288,-0.0994387479249637,-0.0776707330951596,-0.0695738406192695,-0.0171890041237055,-0.0347649388243402,-0.0274177243294216,-0.0011132449213955,0.014047132694927,0.0112509264586542,0.0102851424389949,-0.00390534977976682,0.0103011352169439,-0.00430486125404491,-0.0196938725121394,-0.000639741888055416,0.218326088609977,0.192967679116649,0.171214478739353,0.148077239116006,0.126123070926065,0.0951235019805003,0.0604570383905484,0.0161500584981898,21408.0185534601
